id,user,recipient,sid,timestamp,body
1669,user5,user11,27,2021-06-14 19:26:33.454167+00:00,ja da hast du recht 😲
1668,user11,user5,27,2021-06-14 19:26:27.420455+00:00,10 Jahre muss das her sein.😱
1667,user03,user09,12,2021-06-14 19:26:26.219008+00:00,Sehr gerne 😊
1666,user12,user06,26,2021-06-14 19:26:22.330003+00:00,"Julian hat sich am Ende echt noch übel verletzt🤢😢, ich hoffe das wird schnell wieder, sieht aber nicht gut aus😱"
1665,user04,user10,24,2021-06-14 19:26:21.221222+00:00,Beginne Szenario 24
1664,user09,user03,12,2021-06-14 19:26:14.233400+00:00,Möchtest du morgen evtl. mit mir einen Kaffee trinken gehen?👀
1663,user15,user16,14,2021-06-14 19:26:14.196006+00:00,wieso denn ?😡
1662,user11,user5,27,2021-06-14 19:26:13.408789+00:00,Hi Daniel! Lange nichts gehoert! 😲
1661,user06,user12,26,2021-06-14 19:26:11.479153+00:00,dann wäre es natürlich schön gewesen gegen die zu gewinnen 😡
1660,user04,user10,23,2021-06-14 19:26:10.434693+00:00,Szenario 23 beendet
1659,user15,user16,14,2021-06-14 19:26:09.707677+00:00,was ? 😱
1658,user5,user11,27,2021-06-14 19:26:07.038623+00:00,"schule, lang ist es her 😲"
1657,user07,user01,13,2021-06-14 19:26:06.476771+00:00,aber das erklärt so einiges😲🥰
1656,User02,user08,9,2021-06-14 19:26:04.753508+00:00,aber Zusage wofür 👀
1655,user04,user10,23,2021-06-14 19:26:04.249391+00:00,Also Glückwunsch nochmal😊
1654,User02,user08,9,2021-06-14 19:25:57.689115+00:00,oh - das klingt toll ... 🥰
1653,user16,user15,14,2021-06-14 19:25:55.804205+00:00,Das ist so unfair 😡
1652,user01,user07,13,2021-06-14 19:25:55.174200+00:00,Tut mir leid wenn ich abweisend war.. 😢
1651,user04,user10,23,2021-06-14 19:25:54.860163+00:00,Na das klingt aber interessant 😊
1650,user07,user01,13,2021-06-14 19:25:53.276598+00:00,"und ich war schon total genervt, weil du so komisch warst...😲"
1649,user14,user13,20,2021-06-14 19:25:49.370906+00:00,Beginne Szenario 20
1648,user03,user09,12,2021-06-14 19:25:47.906124+00:00,Hi 😊
1647,user06,user12,26,2021-06-14 19:25:47.506709+00:00,solche deppen🤢😡
1646,user5,user11,27,2021-06-14 19:25:45.184128+00:00,Beginne Szenario 27
1645,user08,User02,9,2021-06-14 19:25:44.367866+00:00,"Hey Mom, habe gerade meine Zusage bekommen! 😊😲"
1644,user14,user13,19,2021-06-14 19:25:43.365167+00:00,Szenario 19 beendet
1643,user09,user03,12,2021-06-14 19:25:41.271611+00:00,Hi 😊
1642,user5,user11,26,2021-06-14 19:25:40.606871+00:00,Szenario 26 beendet
1641,user16,user15,14,2021-06-14 19:25:39.859005+00:00,"Ja, hab ich... So ein Scheiß 😡"
1640,user5,user11,26,2021-06-14 19:25:38.130591+00:00,oh nein Julian 😢
1639,user07,user01,13,2021-06-14 19:25:34.060492+00:00,oh Achso daran lag das also😲
1638,user03,user09,12,2021-06-14 19:25:33.274173+00:00,Beginne Szenario 12
1637,user12,user06,26,2021-06-14 19:25:30.264364+00:00,keinen Anstand und total unsportliches Verhalten😡😢
1636,user06,user12,26,2021-06-14 19:25:29.596395+00:00,wie ging das denn noch. wir haben doch geführt😡😢
1635,user14,user13,19,2021-06-14 19:25:29.426610+00:00,"Puh, na dann habe ich ja Glück gehabt!😊"
1634,User02,user08,9,2021-06-14 19:25:27.960465+00:00,"und hast du schon einen Plan, was dann kommt ... 👀"
1633,user03,user09,11,2021-06-14 19:25:27.718254+00:00,Szenario 11 beendet
1632,user15,user16,14,2021-06-14 19:25:24.423104+00:00,Wuhu!! hast du gerade gesehen dass Martin gewonnen hat? 😊😊
1631,user03,user09,11,2021-06-14 19:25:23.566844+00:00,"Danke dir, dann bis morgen 😊"
1630,user5,user11,26,2021-06-14 19:25:20.556063+00:00,"naja, bis Donnerstag im training ! :) 😊🥰"
1629,user11,user5,26,2021-06-14 19:25:14.787357+00:00,Julian hat sich verletzt noch am Ende😡
1628,user12,user06,26,2021-06-14 19:25:14.249527+00:00,Aber die Gegner waren auch noch so unverschämt😡
1627,user09,user03,11,2021-06-14 19:25:12.834223+00:00,"Spätestens morgen gebe ich dir bescheid, versprochen 😊"
1626,user03,user09,11,2021-06-14 19:25:10.086927+00:00,Überleg es dir in Ruhe 😊
1625,User02,user08,9,2021-06-14 19:25:09.034725+00:00,sag mal mein Kind... du bist ja nun bald fertig mit dem Studium 🥰😊
1624,user01,user07,13,2021-06-14 19:25:08.129653+00:00,Hey Schatz ich habe gute Neuigkeiten 😊🥰 Ich bin schwanger! 😲 Ich hab grad eben einen Test gemacht und der war tatsächlic positiv! 😲 Hab mich in letzter Zeit schon so komisch gefühlt...
1623,user07,user01,13,2021-06-14 19:25:07.118771+00:00,"Was ist eigentlich in letzter Zeit los mit dir? Ich hatte leider das Gefühlt, du warst etwas abweisend zu mir😢😢😱"
1622,user13,user14,19,2021-06-14 19:25:05.859402+00:00,Ich habe ja noch andere Sportwagen. 😊
1621,user06,user12,26,2021-06-14 19:25:05.097272+00:00,oh no 😱😲
1620,user12,user06,26,2021-06-14 19:25:01.220707+00:00,"Das Spiel haben wir verloren, und das wirklich noch in der letzten Minute😢"
1619,user14,user13,19,2021-06-14 19:24:57.370516+00:00,Also bist du nicht sauer? 👀
1618,user16,user15,14,2021-06-14 19:24:55.538095+00:00,Beginne Szenario 14
1617,user09,user03,11,2021-06-14 19:24:51.902835+00:00,"So gut kennen wir uns ja auch nicht, deshalb kam die Anfrage etwas überraschen für mich 👀"
1616,user16,user15,13,2021-06-14 19:24:51.664011+00:00,Szenario 13 beendet
1615,User02,user08,9,2021-06-14 19:24:49.662306+00:00,Beginne Szenario 9
1614,user10,user04,23,2021-06-14 19:24:49.072671+00:00,"Man muss halt ein Studium fertig haben, um diese Chats zu machen.👀ICh fange jetzt bei einer Software bude an ... Lizenzverträge und so."
1613,user16,user15,13,2021-06-14 19:24:47.579707+00:00,"Ja, ich mach mich sofort auf den Weg 😊🥰👀"
1612,User02,user08,0,2021-06-14 19:24:42.650721+00:00,alles klar ... 🥰
1611,user13,user14,19,2021-06-14 19:24:38.374822+00:00,Das ist doch das wichtigste. 🥰
1610,user12,user06,26,2021-06-14 19:24:37.720334+00:00,du hast nichts verpasst🤢😢
1609,user04,user10,23,2021-06-14 19:24:36.722629+00:00,"Ziehst ja schließlich auch mal schnell das Staatsexamen durch, ohne dass ich davon mitbekomme 😊"
1608,user08,User02,0,2021-06-14 19:24:34.404712+00:00,du bist meine Mutter 😲
1607,user06,user12,26,2021-06-14 19:24:30.405082+00:00,haben wir noch gewonnen ?😱😲👀
1606,user01,user07,13,2021-06-14 19:24:29.241243+00:00,Beginne Szenario 13
1605,user15,user16,13,2021-06-14 19:24:27.900660+00:00,"bis später, ja ?🥰"
1604,user01,user07,12,2021-06-14 19:24:24.502057+00:00,Szenario 12 beendet
1603,user03,user09,11,2021-06-14 19:24:23.317128+00:00,"Das ist lieb, würde mich aber freuen wenn du derjenige bist 🥰"
1602,user15,user16,13,2021-06-14 19:24:20.063209+00:00,ich bin noch ganz neben der Spur 😱
1601,user06,user12,26,2021-06-14 19:24:17.553377+00:00,hey sorry bin gestern früher geganen 😢 mir gings nicht so gut😡
1600,User02,user08,0,2021-06-14 19:24:16.595243+00:00,äh ... bist du Kind oder Bekannte ... ? 😲👀😱😊...
1599,user15,user16,13,2021-06-14 19:24:11.045274+00:00,über die Tatsache dass ich schwanger bin ? 😱😲
1598,user04,user10,23,2021-06-14 19:24:06.017897+00:00,Na bei dir mache ich mir da mal gar keine sorgen! Du machst dein Ding schon😊
1597,user08,User02,0,2021-06-14 19:24:05.780052+00:00,ok 😊
1596,user09,user03,11,2021-06-14 19:24:03.182701+00:00,"Ach mach dir da mal keine sorgen, du findest auf jeden Fall jemand der mit dir geht 🥰"
1595,user14,user13,19,2021-06-14 19:24:02.409848+00:00,"Ja, mir ist nichts passiert und dem Hund zum Glück auch nicht! 🥰"
1594,user16,user15,13,2021-06-14 19:23:55.488169+00:00,Wir werden ein Baby bekommen 😊
1593,user03,user09,11,2021-06-14 19:23:53.258642+00:00,Warum? 👀
1592,user10,user04,23,2021-06-14 19:23:51.323919+00:00,DAchte ich mir.🥰
1591,user12,user06,26,2021-06-14 19:23:50.530574+00:00,Beginne Szenario 26
1590,User02,user08,0,2021-06-14 19:23:48.377784+00:00,9 fange ich an ... glaube ich 👀
1589,user03,user09,11,2021-06-14 19:23:48.131952+00:00,Echt 😲
1588,user07,user01,12,2021-06-14 19:23:47.534202+00:00,super! Bis dann😊🥰
1587,user5,user11,26,2021-06-14 19:23:43.940396+00:00,"das fragt man sich im Nachhinein immer, woran hast gelegen 👀"
1586,user12,user06,25,2021-06-14 19:23:43.072402+00:00,Szenario 25 beendet
1585,user04,user10,23,2021-06-14 19:23:39.895689+00:00,"Angst nicht, Überraschung sollte es sein😲😲😲"
1584,user16,user15,13,2021-06-14 19:23:38.212557+00:00,Über was willst du denn reden? 👀😱
1583,user12,user06,25,2021-06-14 19:23:37.068806+00:00,Bei deiner Qualifikation mach dir da mal keine Sorgen😊🥰 Da gibt es keine bösen Überraschungen 😲
1582,user09,user03,11,2021-06-14 19:23:34.881699+00:00,"Bin echt überrascht, dass du frägst 😲"
1581,User02,user08,8,2021-06-14 19:23:32.676826+00:00,Szenario 8 beendet
1580,user10,user04,23,2021-06-14 19:23:30.900005+00:00,"Auch im Nachhinein noch herzlich willkommen. Ich bin jetzt echt ghespannt, wie es weitergehen wird👀"
1579,user01,user07,12,2021-06-14 19:23:25.947773+00:00,Das klingt ja noch viel besser! 😊 Also dann morgen Abend
1578,user13,user14,19,2021-06-14 19:23:24.571707+00:00,"Geht es dir gut? Und noch wichtiger, ist der Hund okay? 👀"
1577,user5,user11,26,2021-06-14 19:23:22.850228+00:00,woran hats gelegen ? 👀
1576,user09,user03,11,2021-06-14 19:23:20.844030+00:00,Okay cool 😊
1575,user14,user13,19,2021-06-14 19:23:16.456503+00:00,Es tut mir wirklich Leid! 😢
1574,user03,user09,11,2021-06-14 19:23:15.517239+00:00,Dann geh ich wohl alleine 😢
1573,User02,user08,8,2021-06-14 19:23:14.420925+00:00,dann komm vorbei ... Kaffee läuft 🥰😊
1572,user06,user12,25,2021-06-14 19:23:12.178427+00:00,danke dir🥰😊 das macht mir mut
1571,user04,user10,23,2021-06-14 19:23:09.325439+00:00,Das tut mir jetzt richtig leid!👀😢
1570,user03,user09,11,2021-06-14 19:23:05.550597+00:00,"Und wenn nicht, ist es auch nicht schlimm 😊"
1569,user11,user5,26,2021-06-14 19:23:02.370717+00:00,ja es war so eng 😱
1568,user12,user06,25,2021-06-14 19:23:01.788692+00:00,"du hast die sicher Sprachlos gemacht, deswegen dauert das mit der Rückmeldung so lange 🥰"
1567,user07,user01,12,2021-06-14 19:23:01.387850+00:00,Aber vielleicht Alternativ dafür morgen Abend ein Abendessen dann?😊
1566,user15,user16,13,2021-06-14 19:22:58.546254+00:00,können wir bitte hier drüber reden ? 🥰
1565,user13,user14,19,2021-06-14 19:22:58.498362+00:00,"Naja, okay. 😲"
1564,user5,user11,26,2021-06-14 19:22:56.363613+00:00,bin mir aber sicher ihr habt alles gegeben ! 🥰😊
1563,user03,user09,11,2021-06-14 19:22:53.880571+00:00,Ja klar 😊
1562,user01,user07,12,2021-06-14 19:22:53.213806+00:00,Schade... 😢
1561,user04,user10,23,2021-06-14 19:22:49.764478+00:00,"Glückwunsch!😊 Sorry, das habe ich ganz vergessen. Wollte dir doch eigentlich im Vorhinein noch alles Gute wünschen😢"
1560,user08,User02,8,2021-06-14 19:22:48.781067+00:00,nehme gerne das Angebot an!😊
1559,User02,user08,8,2021-06-14 19:22:47.239500+00:00,yep... manche sind echt verplant ... 😲
1558,user5,user11,26,2021-06-14 19:22:43.384780+00:00,können ja nicht immer gewinnen 🥰
1557,user10,user04,23,2021-06-14 19:22:42.612634+00:00,😲Das macht Dir offensichtlich Angst. Ich freue mich.😊
1556,user07,user01,12,2021-06-14 19:22:40.674140+00:00,"Morgen Mittag kann ich leider gar nicht, da muss ich doch arbeiten...😲😢"
1555,user15,user16,13,2021-06-14 19:22:37.900517+00:00,wann hast du den Feierabend? ich weiß noch nicht ob ich mich wirklich freuen kann😢
1554,user01,user07,12,2021-06-14 19:22:37.423440+00:00,was denn? 😲
1553,user16,user15,13,2021-06-14 19:22:36.376988+00:00,Ich kann's noch gar nicht glauben 😲
1552,user09,user03,11,2021-06-14 19:22:35.977482+00:00,"Ich würde mir das nur noch mal genauer überlegen, wäre das ok für dich, wenn ich dir morgen bescheid gebe?👀"
1551,user12,user06,25,2021-06-14 19:22:35.307420+00:00,"Wie gesagt, ich habe da vertrauen in dich🥰"
1550,user06,user12,25,2021-06-14 19:22:32.087174+00:00,das wäre echt mein traumjob😊 glaub sowas find ich nicht mehr😢
1549,user5,user11,26,2021-06-14 19:22:27.767410+00:00,nächstes mal fegen wir die vom platz ! 😊😊
1548,user07,user01,12,2021-06-14 19:22:22.405160+00:00,oh gott da fällt mir was ein😲
1547,User02,user08,8,2021-06-14 19:22:19.323160+00:00,hier passiert eh grade nich viel ausser normalem Studentenalltag 😊
1546,user16,user15,13,2021-06-14 19:22:13.459598+00:00,Aber das ist doch mega - wollten wir doch unbedingt 🥰😊👀
1545,user04,user10,23,2021-06-14 19:22:11.961776+00:00,Ach was?😱😱😱
1544,user06,user12,25,2021-06-14 19:22:09.321471+00:00,ja hoffentlich 😱
1543,user01,user07,12,2021-06-14 19:22:08.007457+00:00,perfekt!😊
1542,user09,user03,11,2021-06-14 19:22:06.797002+00:00,"Puh, also eigentlich gerne 😲"
1541,user04,user10,23,2021-06-14 19:22:05.814569+00:00,Freut mich. Warum das denn?😊
1540,user01,user07,12,2021-06-14 19:22:00.142546+00:00,Hahaha 😊 also ich kann eigentlich die ganze Woche
1539,User02,user08,8,2021-06-14 19:21:59.868851+00:00,"kannst zu mir kommen, dann stelle ich einen auf 🥰"
1538,user10,user04,23,2021-06-14 19:21:59.433510+00:00,Stattexamen vorbei. Studium fertig. 😊😊😊
1537,user08,User02,8,2021-06-14 19:21:59.273527+00:00,"stehe hier seit 10 min der Schlange, da kann man sich doch schon mal vorher überlegen was man nimmer! 😡 schrecklich diese Menschen 🤢"
1536,user07,user01,12,2021-06-14 19:21:59.012156+00:00,haha😊 morgen Mittag?😊
1535,user15,user16,13,2021-06-14 19:21:57.214673+00:00,"ja, ich sehe es doch vor mir 😱"
1534,user16,user15,13,2021-06-14 19:21:56.628231+00:00,"Ich hab mich schon gewundert, wie komisch Du warst die letzten Tage 😲"
1533,user12,user06,25,2021-06-14 19:21:53.911765+00:00,Na also! Das wird schon werden! Ich würde mich da keine Sorgen machen! Du hast sicher überzeugt 😊🥰
1532,user5,user11,26,2021-06-14 19:21:53.387444+00:00,verdammte Axt 😢😲
1531,user04,user10,23,2021-06-14 19:21:49.186537+00:00,"Hey, ich wollt mich einfach mal wieder bei dir melden. Alles klar?😊"
1530,user15,user16,13,2021-06-14 19:21:44.716778+00:00,ich wollte mich absichern 👀
1529,user5,user11,26,2021-06-14 19:21:44.535788+00:00,"hätte euch noch so gerne unterstützt, aber Hannah hat so stress gemacht, musste einfach los 😡😡"
1528,user11,user5,26,2021-06-14 19:21:41.437844+00:00,😡so ein Mist! ganz knapp 26:28
1527,user10,user04,23,2021-06-14 19:21:40.673492+00:00,😊😊😊Hallo. Ich bin total gut drauf.
1526,user07,user01,12,2021-06-14 19:21:39.499727+00:00,super!🥰 Wann hättest du denn Zeit?😊
1525,user01,user07,12,2021-06-14 19:21:38.904203+00:00,Wann passt es dir denn? 🥰
1524,user16,user15,13,2021-06-14 19:21:37.035436+00:00,Bitte was 😲 Bist Du Dir sicher? Das ist ja verrückt 😲😱😊
1523,User02,user08,8,2021-06-14 19:21:33.815851+00:00,aha 😲 das klingt nach einem Alptraum 😱
1522,user15,user16,13,2021-06-14 19:21:32.580048+00:00,Ich hab mich unwohl gefühlt und hab meine Tage immer noch nicht bekommen 😱
1521,user06,user12,25,2021-06-14 19:21:27.963256+00:00,aber langsam mache ich mir sorgen 😲😢 weil ich so lange nichts gehört habe von der firma
1520,user14,user13,19,2021-06-14 19:21:26.649120+00:00,Ich musste einem Hund ausweichen und bin dann gegen einen Pfosten gefahren. 😢Die Kühlerhaube ist stark eingedrückt und die Stoßstange hat auch etwas mitbekommen. 😱
1519,user11,user5,26,2021-06-14 19:21:24.622475+00:00,Verloren!!!! 😢😢😢
1518,user5,user11,26,2021-06-14 19:21:20.948812+00:00,musste ja leider früher gehen 😢
1517,user04,user10,23,2021-06-14 19:21:19.001807+00:00,Beginne Szenario 23
1516,user03,user09,11,2021-06-14 19:21:17.855441+00:00,Hast du Lust mir mir zum Abschlussball zu gehen? 😊
1515,user01,user07,12,2021-06-14 19:21:17.133633+00:00,Oh ja gerne 😲🥰
1514,user5,user11,26,2021-06-14 19:21:11.505277+00:00,und? wie ist es ausgegangen ?👀
1513,user08,User02,8,2021-06-14 19:21:11.173919+00:00,"ne jetzt oder, bin schon seit 3 stunden wach und hab noch kein Kaffee😡"
1512,user09,user03,11,2021-06-14 19:21:09.193128+00:00,"oh Gott, jetzt bin ich aber gespannt 👀"
1511,User02,user08,8,2021-06-14 19:21:07.020945+00:00,geniesse noch mein Bett ... 🥰
1510,user10,user04,22,2021-06-14 19:21:06.270676+00:00,Szenario 22 beendet
1509,user06,user12,25,2021-06-14 19:21:06.083948+00:00,ja gespräch lief eig ganz gut 😊
1508,user07,user01,12,2021-06-14 19:21:02.136727+00:00,"hey! Hättest du demnächst mal Zeit und Lust, dich auf einen Kaffee mit mir zu treffen?😊"
1507,user15,user16,13,2021-06-14 19:21:00.238899+00:00,"bitte komm sofort nach Hause, ich weiß gar nicht wohin mit mir 😢"
1506,user10,user04,22,2021-06-14 19:20:58.442161+00:00,"🥰ICh glaube, das müssen wir mal persönlich besprechen. Jetzt muss ich erstmal weiter machen mit Konstis Simulation."
1505,user16,user15,13,2021-06-14 19:20:56.470063+00:00,Wieso machst Du denn einen Schwangerschaftstest????😲😱
1504,user01,user07,12,2021-06-14 19:20:53.071647+00:00,Hey 😊
1503,user15,user16,13,2021-06-14 19:20:49.538603+00:00,und ja.. er ist positiv gewesen 😲😱
1502,user11,user5,26,2021-06-14 19:20:47.391360+00:00,Melde Dich wenn du was hoerst nach dem WE! Muss jetzt gehen. 😊
1501,user5,user11,26,2021-06-14 19:20:44.183210+00:00,Beginne Szenario 26
1500,User02,user08,8,2021-06-14 19:20:43.643775+00:00,"na, soweit bin ich noch nicht... 😊"
1499,user03,user09,11,2021-06-14 19:20:42.533256+00:00,Ich hätte da mal eine Frage 👀
1498,user5,user11,25,2021-06-14 19:20:40.926288+00:00,Szenario 25 beendet
1497,user12,user06,25,2021-06-14 19:20:40.022745+00:00,Und? wie lief das Bewerbungsgespräch? Zusage erhalten?👀
1496,user5,user11,25,2021-06-14 19:20:36.853512+00:00,"danke, wäre echt mein Traumjob ! 😊🥰🥰"
1495,user15,user16,13,2021-06-14 19:20:34.216738+00:00,ich habe gerade einen Schwangerschaftstest gemacht 😱
1494,user01,user07,12,2021-06-14 19:20:27.930897+00:00,Beginne Szenario 12
1493,user11,user5,25,2021-06-14 19:20:26.274754+00:00,abwarten! 😊
1492,user13,user14,19,2021-06-14 19:20:24.929824+00:00,Was ist passiert? 😲😡
1491,user08,User02,8,2021-06-14 19:20:24.615882+00:00,hole grad mein MorgenKaffee 😡
1490,user01,user07,11,2021-06-14 19:20:22.557259+00:00,Szenario 11 beendet
1489,user09,user03,11,2021-06-14 19:20:20.333942+00:00,Hi 😊
1488,user03,user09,11,2021-06-14 19:20:17.129509+00:00,Hey 😊
1487,user11,user5,25,2021-06-14 19:20:16.563625+00:00,Ich druecke Dir die Daumen!🥰
1486,user16,user15,13,2021-06-14 19:20:15.841896+00:00,Wieso? Was ist passiert? 😱😲👀
1485,user01,user07,11,2021-06-14 19:20:15.042925+00:00,Ja super gerne 😊🥰
1484,user14,user13,19,2021-06-14 19:20:14.584829+00:00,Leider ist es wahr 😢 Es wird gerade in die Werkstatt gefahren und dann kann ich dir sagen wie schlimm es wirklich ist. 😱
1483,user5,user11,25,2021-06-14 19:20:10.400407+00:00,"sie meinten binnen 10 tagen, jetzt sind schon 20 vergangen 😱😱😱"
1482,user15,user16,13,2021-06-14 19:20:10.086304+00:00,ich fühl mich den ganzen Tag schon so komisch 👀
1481,user04,user10,22,2021-06-14 19:20:09.703219+00:00,Warum ärgerst du dich über dich selbst? Ist was vorgefallen?👀😢
1480,user10,user04,22,2021-06-14 19:20:09.153017+00:00,🥰DAs kann ich wirklich verstehen. Und glaub mir - das haben wir uns nicht einfach gemacht.
1479,user09,user03,11,2021-06-14 19:20:06.136852+00:00,Beginne Szenario 11
1478,user03,user09,11,2021-06-14 19:20:05.641077+00:00,Beginne Szenario 11
1477,user11,user5,25,2021-06-14 19:20:03.419244+00:00,Die haben immer viel zu tun im HR Team dort 😊
1476,user07,user01,11,2021-06-14 19:20:00.033461+00:00,"ach Iwo 😊aber wir treffen uns einfach demnächst mal so!😊 Bis dann, freue mich schon😊🥰"
1475,user09,user03,10,2021-06-14 19:19:59.899640+00:00,Szenario 10 beendet
1474,user15,user16,13,2021-06-14 19:19:59.117762+00:00,du musst sofort nachhause kommen 😢😲😱
1473,user12,user06,25,2021-06-14 19:19:55.221824+00:00,Beginne Szenario 25
1472,user09,user03,10,2021-06-14 19:19:53.159968+00:00,Das mache ich 🥰
1471,User02,user08,8,2021-06-14 19:19:51.896687+00:00,wo bist du denn ... 😲👀
1470,user11,user5,25,2021-06-14 19:19:47.380402+00:00,Warte mal das WE noch ab. 👀
1469,user16,user15,13,2021-06-14 19:19:46.379668+00:00,Was? 😲😊
1468,user06,user12,24,2021-06-14 19:19:44.462173+00:00,Szenario 24 beendet
1467,user01,user07,11,2021-06-14 19:19:44.018661+00:00,haha 😊 na dich hat sicher jeder gerne als Begleitung 🥰
1466,user12,user06,24,2021-06-14 19:19:43.516572+00:00,Wieso nicht gleich heute? Ich habe Zeit 😊🥰
1465,user11,user5,25,2021-06-14 19:19:36.726290+00:00,War bestimmt gut!! 😊
1464,user5,user11,25,2021-06-14 19:19:36.234721+00:00,so sehr kann ich ja dann doch nicht überzeugt haben 😱😱😱
1463,user16,user15,13,2021-06-14 19:19:35.460921+00:00,"Hey, irgendwas ist doch bei Dir, oder? 😱👀"
1462,user04,user10,22,2021-06-14 19:19:33.834626+00:00,Das trifft mich gerade ganz übel🤢
1461,user08,User02,8,2021-06-14 19:19:33.214986+00:00,"Mein Gott, wieder so ein Depp vor mir, der nicht weißt was er will. Ist doch jeden Morgen das Selbe! 😡🤢"
1460,user09,user03,10,2021-06-14 19:19:31.892067+00:00,Dem Haus geht es soweit auch gut 😊
1459,user12,user06,24,2021-06-14 19:19:30.881254+00:00,"War da in Solln unterwegs, da habe ich es entdeckt 👀😲😊"
1458,user03,user09,10,2021-06-14 19:19:30.715789+00:00,"Wenn irgendwas ist, sag Bescheid 😊"
1457,user15,user16,13,2021-06-14 19:19:30.428378+00:00,Schatz!!! 🥰
1456,user11,user5,25,2021-06-14 19:19:26.221177+00:00,Deppen! 😡
1455,user13,user14,19,2021-06-14 19:19:24.749384+00:00,Das war mein Lieblingsauto! 😡
1454,user04,user10,22,2021-06-14 19:19:21.884644+00:00,Ach nein. Das ist ja traurig 😢 Wie konnte das denn passieren und wie konnte ich das gar nicht mitbekommen?👀
1453,user11,user5,25,2021-06-14 19:19:19.621745+00:00,was haben Sie dir gesagt? 😲
1452,user13,user14,19,2021-06-14 19:19:17.627403+00:00,Das glaube ich jetzt nicht. 😡
1451,user03,user09,10,2021-06-14 19:19:16.623078+00:00,"Zum Glück, hatte echt schon Panik 😱"
1450,user5,user11,25,2021-06-14 19:19:15.051241+00:00,aber die haben sich bis heute nicht gemeldet 😢
1449,user16,user15,13,2021-06-14 19:19:13.784120+00:00,Beginne Szenario 13
1448,User02,user08,8,2021-06-14 19:19:09.902631+00:00,Beginne Szenario 8
1447,user16,user15,12,2021-06-14 19:19:09.715221+00:00,Szenario 12 beendet
1446,user06,user12,24,2021-06-14 19:19:06.662548+00:00,dann lass doch da hingehen demnächst 😊
1445,user16,user15,12,2021-06-14 19:19:05.715412+00:00,Lass uns das machen 😊
1444,User02,user08,0,2021-06-14 19:19:03.388772+00:00,alles klar 😊
1443,user11,user5,25,2021-06-14 19:19:02.177439+00:00,echt nicht?? Ich dachte es lief so gut!! 😲
1442,user09,user03,10,2021-06-14 19:19:01.205980+00:00,"So ein Unwetter habe ich hier noch nie erlebt, aber glücklicherweise ist nichts passiert soweit ich bisher gesehen habe 😲"
1441,user16,user15,12,2021-06-14 19:18:59.602474+00:00,"Ja, super gern 😊🥰"
1440,user5,user11,25,2021-06-14 19:18:57.972869+00:00,"lief eigentlich super, dachte ich zumindest 😢"
1439,User02,user08,0,2021-06-14 19:18:57.143216+00:00,ich wüsste nicht wie ... 😲
1438,user08,User02,0,2021-06-14 19:18:54.612227+00:00,ich 😊
1437,user06,user12,24,2021-06-14 19:18:53.806518+00:00,ach wie cool😊
1436,user12,user06,24,2021-06-14 19:18:53.231816+00:00,Glück muss man haben😊
1435,user14,user13,19,2021-06-14 19:18:51.686090+00:00,"Hey, du ich muss dir was beichten. 😱 Ich hatte eben einen Unfall mit deinem Auto und es muss in die Werkstatt gebracht werden. 😢😱"
1434,user12,user06,24,2021-06-14 19:18:47.836788+00:00,habe ich zufällig entdeckt 👀😊
1433,User02,user08,0,2021-06-14 19:18:46.508807+00:00,ok... wer fängt das nächste an? 👀
1432,user07,user01,11,2021-06-14 19:18:41.805342+00:00,"ich hätte nicht damit gerechnet, von mehreren Leuten gefragt zu werden😲😲"
1431,user5,user11,25,2021-06-14 19:18:39.660839+00:00,"ach, frag nicht 😢"
1430,user03,user09,10,2021-06-14 19:18:37.611733+00:00,"Oh Gott, ist irgendwas passiert? 😢"
1429,user10,user04,22,2021-06-14 19:18:36.710842+00:00,😡Ich ärgere mich echt über  mich selbst.
1428,user12,user06,24,2021-06-14 19:18:35.763032+00:00,er hat jetzt ein eigenes Restaurant 😊
1427,user15,user16,12,2021-06-14 19:18:34.119355+00:00,"ja, wir könnten was essen gehen 😊?"
1426,user06,user12,24,2021-06-14 19:18:32.088990+00:00,woher weißt du das ?😲
1425,user10,user04,22,2021-06-14 19:18:26.344279+00:00,😢Mama und ich sind kein Paar mehr. Es hat einfach nicht mehr funktioniert😡
1424,user06,user12,24,2021-06-14 19:18:21.227326+00:00,juhuuu 😊
1423,User02,user08,7,2021-06-14 19:18:20.776257+00:00,Szenario 7 beendet
1422,user09,user03,10,2021-06-14 19:18:20.775602+00:00,"Ja, die letzten Stunden waren katastrophal 😱"
1421,user11,user5,25,2021-06-14 19:18:19.065807+00:00,Hey!! Wie war das Interview?? 😱
1420,user15,user16,12,2021-06-14 19:18:14.961907+00:00,ehm.. 👀
1419,User02,user08,7,2021-06-14 19:18:12.462210+00:00,mach ich . Ciao 🥰
1418,user12,user06,24,2021-06-14 19:18:08.696703+00:00,Es gibt ihn noch😊
1417,user06,user12,24,2021-06-14 19:18:07.521517+00:00,waaas ?😲😱
1416,user03,user09,10,2021-06-14 19:18:04.785893+00:00,Alles okay bei euch? 👀
1415,user01,user07,11,2021-06-14 19:18:04.153079+00:00,Warum das denn? 😲
1414,User02,user08,7,2021-06-14 19:18:02.273583+00:00,das würdest du nicht ... sind echt viele Kakerlaken und nach Urlaub und Erholung fühlt sich das grade nicht an 😱😲😡
1413,user5,user11,25,2021-06-14 19:18:02.077103+00:00,Beginne Szenario 25
